height,txid,payload_idx,ringsize,ring_pos,account
7440548,51e75deefec6fc280d6be67a2c7cbcf4101fab28943b5d4eb23f0812c1ca244e,0,16,12,dero1qykkmcw4ywrn0fkv7l9y0zkhndkxmdtxzk44469jrfpqgpx9lwe4zqg085xya
7440548,51e75deefec6fc280d6be67a2c7cbcf4101fab28943b5d4eb23f0812c1ca244e,0,16,13,dero1qyjzzqm4jrr4nmuhgsnxr3wks7mqdxlayhcx540l2rw2zp48pypxvqqaqxds6
7440548,51e75deefec6fc280d6be67a2c7cbcf4101fab28943b5d4eb23f0812c1ca244e,0,16,14,dero1qyrt547ydu5xl2wq2jpct9wv2ujeapurczv66rdh39w70n3m82kfuqqt40ph7
7440548,51e75deefec6fc280d6be67a2c7cbcf4101fab28943b5d4eb23f0812c1ca244e,0,16,15,dero1qyf30ynpvmazamn6z2v3kkjatfjndfq6y8ejq5r8se55e35urxl4jqq27um3k
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,0,dero1qyqezlm3t29gncvgpr7gpxgre5dpg6mf5354jnt0lvpt026sffhawqg725z9k
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,1,dero1qy3zu0l8lsdvwxjfpvj7d9putp65jh352hsy6s5m2w4va0nj22mkvqgndee6a
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,2,dero1qysrczky03yewqg6fmyd59eg0dm0qwfg8xw2ftfmmv3tj094p68djqq7etvv4
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,3,dero1qyxmfftrt73sxtldjnjc3wzemwecva8w9gzrvj5dwzaetq9fshzk5qqr8nlhm
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,4,dero1qy4zgw8yfxuypnq5vu5kjl5lzrks9za738w99zjv7f53jmentjv7gqg006q7q
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,5,dero1qynce7qr3eqafd9v5ph2qgp3c3kpldcmffnsx84wdrme8mv8xxqcwqg3gkezz
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,6,dero1qy5540v002k8q509n7rha4hegg56eqc3xn4mnhyejxyk0kgca6g87qqmun5e4
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,7,dero1qyrt547ydu5xl2wq2jpct9wv2ujeapurczv66rdh39w70n3m82kfuqqt40ph7
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,8,dero1qyreglfw8rpatg8t72d23umpfqzznvx0pecsqvk70jxuekce980ujqqw7s2ta
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,9,dero1qywcczy5rt88u5d2rnc0zk0440qa5z4wgvmmz0zepy4ly2xdwgqr5qq9x4zme
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,10,dero1qykrlvknx4674gwg4pz8f9nwr86k3z5zl6n3pwxhzdnxzkct83epyqgxtyz4y
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,11,dero1qyzq2gct6c7df0q09k9daclr3rlwtdwtrz8hry6gdse0cr4tfaud6qgk3k4qs
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,12,dero1qyvd5nv5elgl8x2nsvmkqfe3md2f4yfmwc3e379lc3674q8r3xd32qq7f3f7p
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,13,dero1qy33u78q5zewn4hm9l6jkv35crzgpk494l5dqt2auj0zyskm0m2jzqgz8k2cj
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,14,dero1qyxsc02dvczu7h9au3x980t25aksz0hqlj79qqjckrmdmxyvql98cqg49qpr6
7440570,cd510399a7874c8b7f7faee7d7e3c6bf46eeeeedfb537fdf205219bd798c8e94,0,16,15,dero1qyq0wmtfd7rnudazqh5s2va2ly47we8gyqjv0dxw8crj3tc4mm647qgvqjxtv
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,0,dero1qyrj96j0p5fw847y9pwznj3ltcfhge3qu5rmt5nnky0w9kmdjdwjjqgkn5ghl
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,1,dero1qyqsrwl55cmhsmta376us2zysg3v9cewjudvehexnwu0t9zv3qlpvqguh2g56
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,2,dero1qy0gn24yaqr284sgflyfz292pfmeh8yf2rzmcme5v3v0z52mjw90yqqc7x8pm
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,3,dero1qy5vsqswq6qqnytrjfp96g0qg2w55fusghxynrpr6eu936h3kngpzqqv22t9t
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,4,dero1qy0wshj3ekhndrphy0ypxgca8uwfmkmd965yk28wsqfhm3vsdaz4gqqpu33cd
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,5,dero1qyxs4ljazp8d5klh3es8y40uzx2jnhh6ue203g5rdyf5ddlrsxp0cqqt3jflk
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,6,dero1qywdgahj37g20av0lwzhhazmwjwrx8ppfgtqtre6vx6rq4799le4kqgme9syg
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,7,dero1qy856v4nh4fry0n2q4hfj7e9q25wupzzkr89dc6j6mvy7j8awnxf5qqm6fk3x
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,8,dero1qyq0vy6tydvu4zuqr4vhtf62r3cu4ej5zg6q00mt3uxwl5pj4p7dqqg0vtm83
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,9,dero1qykzydv7samyl2nh7h6szx3up07pr723passmx7vl9pwzhk6gru5xqqvhkn7s
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,10,dero1qyk5vhvvqn29ulzcmzxvcqa4ewx3tfrehphpq28artjdqunf2dn6wqgyzctly
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,11,dero1qyrt547ydu5xl2wq2jpct9wv2ujeapurczv66rdh39w70n3m82kfuqqt40ph7
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,12,dero1qyfu9qde5weyufpg4qa8clkg6etrqernt23nam984mvedu74qdmfjqqupd4wv
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,13,dero1qyxgfpllwhphu3u9y9m2rlz4vz609mlp4zkvdgz0xvpdsjtq08m97qqvhry2g
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,14,dero1qyqjene0pvln3j76l5scj8f2wtd9kjr8x430le3pgxygfmqr0vxtuqgcq8shh
7440571,571e442002437d183593587971baf07e80502973d6e452567af2e7351b6bcda0,0,16,15,dero1qyp5yvwef6dzct0lvxwm7n4efar42acw99u3vcc2xyssh7sc2ryjkqgm22l2v
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,0,dero1qytqsg5rdtvwuwhnd6yh059m84rwlmn4l4t8txnzs2y97jpjkz2rxqq5ch84w
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,1,dero1qy55s4ae5vkg7c680clepdu6rjjwvqt9r4mt04t3tyxdfmx3p5uegqqx2ag7q
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,2,dero1qyqa4ezzvrfscx97f9w9e0v65zxcu537ez2dm967l8z6xltarxy0yqq5wwfyr
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,3,dero1qyx06l3tdsxm82nhgdtgmyln5lf5mvrvv54jqycu90pewxg265lsjqq5sgppw
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,4,dero1qykj7g84fs5554vhfrvpfwsauxxn22hlt298xff2jxj233v4m4xegqgtl8fwf
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,5,dero1qyw55x3l7p3exf8km3yxmukky85slvyqwuf0fhwrsyly6glk0aaqqqqceenqw
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,6,dero1qyssctsehs8zlluqn0js9m03ujayayty4tsrzemlnfcss36ugyurqqgpx6ufn
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,7,dero1qy9ptw6vr20x25kd2thc78r89tlmpgsjk6rvneea6yecnjy87t9exqgh5t2vc
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,8,dero1qyr7prcprrz0jyx5uuhv846kqhlwujme3ef575rwvlja7309lsrzuqgmnmhtn
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,9,dero1qypxvwaa8mkqgtfz5rg94th3nsgplhfy2q4nlyqas0nfqcg6m9zcgqg74pufm
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,10,dero1qy95emhh7mjwylsnwrwruna6we3p4txlr362yydv2ktmkxfpxpt5zqqnmw7vc
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,11,dero1qywqw4mn8lmw6m3gstwkfm02tt4c75c3wmgcpsg6ulzaplzqnpsekqqm7efy8
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,12,dero1qypejtj4xftsyvsvvf3vxlz08us5nznvcrlkml8s64vg285dufc9wqq63zkns
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,13,dero1qynqzeaj57lje5h8sd33snrwrtkel4qgmkjglljs3gfkydal4hz96qgmshraf
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,14,dero1qyve8la0sp37psv3xmvp4mklkusnuz6pppqx0ptxqfjy8jrynlvvgqqffqrl3
7440584,f6af630bb180e6f10799aa2e1419765465dec9e3a45f9270dbe116ca4381c4c6,0,16,15,dero1qyqea6rrv35lnhwdzt6ctldhl0hsgw79rz6umjn800n7uxkdnvyjjqgfpmuz9
7440589,92204e29cea93a5e062654f6607f3ed92e9531dbcbab3b9e186afb5626a04591,0,2,0,dero1qyj5qpmel4wtvwykz6ygd37gnhwwvcu6k2gfyfu6fa7cltywjyrjqqq3mcd40
7440589,92204e29cea93a5e062654f6607f3ed92e9531dbcbab3b9e186afb5626a04591,0,2,1,dero1qygnd9ckatq5ve5wx0scfq6lr8mt4ktd3yju8ygxp63xyxyjvdmnjqqe7mw7e
7440595,01c58b2a949973f23b77bb7ae30c3b02f90870214f7ad091f78355865beea285,0,2,0,dero1qyn79hvatlv89wtfcjnsmk7z2w34l0r66uvdjfmzjd8szv7lc00t5qg83mn2z
7440595,01c58b2a949973f23b77bb7ae30c3b02f90870214f7ad091f78355865beea285,0,2,1,dero1qyhwm636ce84cpp9nyy9tkpcccmgzck3m7l5faztjttz27r70f4txqg4x0me9
7440654,b19d318ea4392d1c6348546be23d30a875c57e923f7e8ec963684e560e72f2a1,0,2,0,dero1qyvj468an70p27vrryrh20mp6ddxaraa886zaal0s76psrxugyfp7qg05m3yu
7440654,b19d318ea4392d1c6348546be23d30a875c57e923f7e8ec963684e560e72f2a1,0,2,1,dero1qyj5qpmel4wtvwykz6ygd37gnhwwvcu6k2gfyfu6fa7cltywjyrjqqq3mcd40
7440660,e49eb606576422ce3a336589d415a778102526a4f469b80c361c27580815755d,0,2,0,dero1qyttpq0s7pu73h0gs7qp7paks6cvhu4npgkfjrxfvdnkm4p6l2fj7qqntmzqq
7440660,e49eb606576422ce3a336589d415a778102526a4f469b80c361c27580815755d,0,2,1,dero1qyn79hvatlv89wtfcjnsmk7z2w34l0r66uvdjfmzjd8szv7lc00t5qg83mn2z
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,0,dero1qy387y4c5qu00suv5ej8r2v7jkdgvcs3093d4wqc6gds4arh9qzajqqlmfu8g
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,1,dero1qy0gjpmz3x3c240lev8405azk60sj0q6gl4f7j2xml5l0rk28259vqgyq7wuq
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,2,dero1qydg25c30v44c94yh3pl0seaq3jspmcxa705cdwt962rzjj89nsx7qgcv2q83
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,3,dero1qyqgecfkg6qxnvsf9jqnd99ae7x2la57rqtn7e9d256dumwtd0ffxqq7l987a
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,4,dero1qy47kkx5gqtjmt0wcnjjps0dt2zfkm2cqe6t92v7qmly46pndu346qqa60j6t
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,5,dero1qy2x4ztc459dv7zmwsy5xhg4tmvu8slly5p3n0yrduv8fq0dk0zgqqqxhemgx
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,6,dero1qy5v6g6kw8ulkmp0n4qlakr2mg9wlghxzwpa0jmjrh45vnnelts7vqgg05vg9
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,7,dero1qydzxpprreyx32853sgajastgqvslqcsxj50d4hj8xr7ne64hw5puqg86s5sx
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,8,dero1qyf4g5h7ufx4y9kg0vnzvsxf7uqtpz5kldtx5awyh5d026ctn9eyvqqskkty8
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,9,dero1qyqy7ncqnqq5pgx8unze3lk393a9gc9dls2h0nawfzmcf3pc8vcn2qqfvvc6h
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,10,dero1qy04ddsk6d7w7swmsehav5hh3w99nzp9zhe420ez8dutg2rp4dpucqg3lemwz
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,11,dero1qyqf027qptsqg6fyc3pkykf38s7rephklj34xmw86mwfx0p0apg6cqgexkpxk
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,12,dero1qy0d4rn4zlf9ufucuvqrm9y6gzlnwwq23afamfdjepe2l078l5ugqqqekn4v9
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,13,dero1qysr8su75q6qpf7k2h4gdwuhqx4nug2zkukzpyggs20d2w409c735qgqvlxcn
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,14,dero1qy4hez7xsalw4veshukv5m95edzsvz2wqrua9rherj8dgzs5yz39kqqghcxgq
7440680,ec2349ef4ac708260803af523873fa991772a353c74e13a8eac4d4ac6a2020e8,0,16,15,dero1qyg4prd42632ef9daghrvjj7veks5uhuzr42fh6nwm0w2zxpw6rxyqg8gwuq9
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,0,dero1qyd7vzz5rfnn4j36srzqagctuc66wgl6dhn0wr2jagn86gmuzh89wqglealt9
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,1,dero1qywqjs4vtuq4cpu5zrf6f5vd0pfckxk4p6xkc0cmpl264lk4pyp35qqn0hpzp
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,2,dero1qyfyuja0zzfxgqk4gtpphsvq5w95rfk0507t73hc03tk4r7vslvjcqqaf7keu
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,3,dero1qygl5vpwygklatz66nak02fa38kgx5yn956ljumkmvptryxt6ancqqghguv80
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,4,dero1qysepy26qlgy5r95ljnyavyyeclkzewrjjn9286qn2vmaxrp0l8eqqq8kyqqn
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,5,dero1qy4ep76gzk2vlf7d44a2m5svgrclfunsxtzp6mxwwdz5snam08wvgqgt2dhg2
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,6,dero1qy47kkx5gqtjmt0wcnjjps0dt2zfkm2cqe6t92v7qmly46pndu346qqa60j6t
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,7,dero1qy5mc3ac7qd6mewaes23zl2y2rlf2wxnazss57lryxazehxr28tt5qqc2n6sl
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,8,dero1qyyxaycqprejhl2zj8y4wrhdqnvgwtj87p60lk53e6frk9g357jsgqq3f7le4
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,9,dero1qyhust0esc4gyayz7e8vssfxu2vp3su9schv24z92vpf00zyqwa46qgzvukh0
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,10,dero1qyv0utxlamcpx0t5szmnmgt7fcqta3cusmklj22m67n2xujyvcrm6qqy40hmr
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,11,dero1qyyn29h9369ganetp23pad358yzfcamrgjsyew2sp9et8sysg3vcvqg2g2ewa
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,12,dero1qy8ehs3gngu9su2fjrhhudgx0hewngqep6cp94ll3w97uq9lnchgcqgmtez0l
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,13,dero1qygclsundpthnlpxye9wx5lxzhrtkaqx6gdq9v3lm422w69524pggqqphyqxg
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,14,dero1qykertc0tcg9lh39t05d6dvn7kk767hkd930vmxz88sxaxvlehpnyqqp3hm3c
7440793,386f6613c4ae12a01c8332035916d59bd9b7f9c2ed6d80de396aac2fe733aecd,0,16,15,dero1qy8027eaey8w9kl3hv0jjyf2ru6xn8xpl5wlkt5a7c03wfzsrc9rxqgrd3cvp
7440798,17c6e1bd5f8ef1ec8f7a90219fb7a5b749d663c16970de290f8350d8ce18dfc9,0,2,0,dero1qywygmdec7e4cnkgap4jhewvewr3m8mdf5a3lp0g2ttpkhujg8v22qg9feq2y
7440798,17c6e1bd5f8ef1ec8f7a90219fb7a5b749d663c16970de290f8350d8ce18dfc9,0,2,1,dero1qyqz0p5mhf8n0xtwvhys726kaetkruevwhhg6y7gdcynewkxkt0z5qglepyup
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,0,dero1qyhe5va3lu7k97useyssmh4k5qqw78xkcgltyyukgktkqk0fp4a35qq5l9ha8
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,1,dero1qy8hwffsmtgsvg6v5knyffxfqgr4zh6k98wn928fjftswzq53x865qgr22f99
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,2,dero1qy9jf2wf3wnje627zjxd9fxd5clexlw0zy7mv2d7sfg2ys9ff0mngqqpfetz4
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,3,dero1qyxssydtsh2q73uytm6nm0uqmja7ppgr45ffrxg0aptc72g6y7twxqqv7cue3
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,4,dero1qyv8sfw52dwsvfhxnj2nxtkglcm36fmc6kmjz80el55ahmf73njlgqqk6dk77
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,5,dero1qynml46gcnsnzctru58axqa6cdprmumujdtyac2m7vtyaydhej5u7qqa7f7tk
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,6,dero1qyndqxx045m632s8d3ay2m8ephqpls6zm87hx9zh80mf3692ykqckqg0x8taj
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,7,dero1qyk6lgu0fhz2luw4jm2sgwwylykrxc4lkc8upe2a0n38sqkskkx4qqgp9njrv
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,8,dero1qy9zpx7g5z94rwshep7ehy44yqt8ke65fjfmgmh6y6a40ccurd822qg00zq2x
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,9,dero1qy47kkx5gqtjmt0wcnjjps0dt2zfkm2cqe6t92v7qmly46pndu346qqa60j6t
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,10,dero1qywqjs4vtuq4cpu5zrf6f5vd0pfckxk4p6xkc0cmpl264lk4pyp35qqn0hpzp
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,11,dero1qygj6zjwzl5lmzcjc6exg4rsjw3jgc7848y0hgyhulnfepnnad87uqq6t9hfd
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,12,dero1qy2ch827c8k4ng5g3mjvrwhvq8443uqutazhenzu3q97yzvse2e9gqgu6h6ck
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,13,dero1qyzgkmcvvda5tlta27jfc34pnnfwrvhmz63xsn5gf2prllwk2wppzqq3sv9ug
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,14,dero1qyrdma9ps7stewgqqs7lyw58mc2ajaj88g0pjs8vx7xv9f4fcf0xcqq8j8vv9
7440824,a3f6357d4962d9b5d37cbab317c97f7c5b01326414fd0c3f010b1fb6c316d05e,0,16,15,dero1qynt4f9fklffyajev0ncu73vex7j0zahq5lrvpvrkrv7fsn4vktmxqq5lyfzq
7440862,0690d5744c4aaceca570ba82f060a9837f1073220d044d132172984bf86feae8,0,2,0,dero1qykkknsvxhpktx3cvmlwyka67f07u6npkc07nud7wfsrwxnk587hwqgek33df
7440862,0690d5744c4aaceca570ba82f060a9837f1073220d044d132172984bf86feae8,0,2,1,dero1qywygmdec7e4cnkgap4jhewvewr3m8mdf5a3lp0g2ttpkhujg8v22qg9feq2y
7440877,b0862cdc9a8300677447a9acd6ddbc4ee8d05627c6fefd183798e42eaa0a0dc8,0,2,0,dero1qyyusrulap7qmm4vzwwxn30u8gvk6pgdemtrts0nxvsqk075sy4mxqg60nxcc
7440877,b0862cdc9a8300677447a9acd6ddbc4ee8d05627c6fefd183798e42eaa0a0dc8,0,2,1,dero1qywygmdec7e4cnkgap4jhewvewr3m8mdf5a3lp0g2ttpkhujg8v22qg9feq2y
7440882,fdbc2f21c900def5784d17f3eab8131fd552e09b8f7c326487b6f7beff9f2db9,0,2,0,dero1qy0rad5fu329yj0aq28g5mpsq98h25w8ve3xjmuvxdh2dvruk4u0vqgl760j8
7440882,fdbc2f21c900def5784d17f3eab8131fd552e09b8f7c326487b6f7beff9f2db9,0,2,1,dero1qyj5qpmel4wtvwykz6ygd37gnhwwvcu6k2gfyfu6fa7cltywjyrjqqq3mcd40
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,0,dero1qyj257z95kyelmxc5j37q6p6ruwnjhge7uht6ejgzcu75dhvxan8sqqg93ac6
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,1,dero1qyd6qy0atm37ptjsnnt2qyzw3d5dzjxtqqrst44nwtfgxapjpyjuqqqp0qlwd
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,2,dero1qygnqgvw7uuv4ugvjh6dl5s6vptqst97yqwf8r3jgd5n36c86ht8uqg9sxlxv
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,3,dero1qyz0mr4jzh0aw5hlr8mmnlfxzn8apfvea24wdjt5jej5rys36v34zqqfurc5e
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,4,dero1qy2228v23te0cjlug50qwsy9ave8sf0mjc3suehs3vw2rc5y97qnvqqj8h7uq
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,5,dero1qy0r7egury4vxy5qn4cwfgjvnej09dysqcnxuhdf82n0m3lqvq5gqqg7kvmv9
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,6,dero1qy35scmst4h9v854f3nu029yfwxrhx0yt2n659mcygl5jy7hyxl72qqsyclnw
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,7,dero1qyg3utqpx95dgu0k7y9zwc3egvemv797zyah8mt8yz09cxctad86xqqzxw28z
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,8,dero1qyhqctr905akxctz2z38dykw37c7qam75zvpwrxkya7r4aay07rfjqglscqwx
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,9,dero1qyhjxwyr03fw2ukqjd2t9l6npr6p4e4ghmqt4jhcrcnw46d8zprekqqenphxa
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,10,dero1qyhscx28pxf8wh4v9wumszjc2ekstft49d9w2kuzqpc0392aghmqzqqw68ram
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,11,dero1qyklwtn9pgavlvdmqfdg2tyru6yyzp2ws3ww8e9pyxypltgxaev6xqg4lmg88
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,12,dero1qy47kkx5gqtjmt0wcnjjps0dt2zfkm2cqe6t92v7qmly46pndu346qqa60j6t
